CustomerID,Name,Gender,Age,MaritalStatus,EmploymentStatus,AnnualIncome,CreditScore,City,State,ZipCode,JoinDate,PreferredContactMethod,CustomerSegment,RiskScore
CUS003150,Ms. Rebecca Owens,M,38,Married,Self-Employed,114000.0,596,East Travisstad,Maryland,14452,2023-12-16,Mail,Standard,41.42
CUS003151,Cassidy Richardson,M,44,Single,Unemployed,41000.0,584,Port Victoriahaven,North Carolina,70555,2023-05-15,Mail,Standard,20.29
CUS003152,Kim Norman,M,22,Single,Employed,166000.0,529,New Christopherfort,Washington,85836,2022-10-08,Phone,Standard,1.42
CUS003153,Robin Green,F,39,Single,Unemployed,216000.0,427,West Billy,Louisiana,72956,2021-09-24,Email,Standard,87.26
CUS003154,Scott Lee,M,69,Married,Employed,81000.0,538,Jamesland,Mississippi,12710,2020-02-16,Phone,Basic,50.15
CUS003155,Tony Ward,F,29,Married,Employed,96000.0,403,Annaberg,Oklahoma,94682,2020-09-17,Email,Basic,48.16
CUS003156,Natalie Gordon,F,47,Married,Employed,39000.0,665,North Chad,Utah,19521,2020-06-11,Email,Standard,90.04
CUS003157,Dwayne Liu,F,72,Married,Employed,75000.0,721,New Leslieport,Utah,33401,2024-09-06,Mail,Standard,73.14
CUS003158,Misty Johnson,M,57,Divorced,Employed,56000.0,735,East Jeffreyhaven,Georgia,45558,2023-04-02,Mail,Basic,64.45
CUS003159,Karen Phillips,F,67,Divorced,Employed,78000.0,557,New Tinachester,Iowa,73776,2024-12-16,Email,Premium,13.85
CUS003160,Chelsea Diaz,M,20,Single,Employed,80000.0,476,Port Crystalchester,Idaho,42736,2021-11-11,Mail,Premium,39.07
CUS003161,Katherine Johnson,F,27,Married,Unemployed,32000.0,834,Alberthaven,Minnesota,18772,2022-02-17,Phone,Basic,29.7
CUS003162,Sherry Williams,M,46,Married,Self-Employed,50000.0,809,North Jenniferfurt,Ohio,76233,2023-08-18,Phone,Standard,54.63
CUS003163,Maria Davis,F,69,Married,Employed,92000.0,831,Yvonnemouth,Alabama,70962,2021-08-29,Mail,Premium,46.97
CUS003164,Jessica Rojas,M,74,Divorced,Self-Employed,81000.0,436,Lake Kevin,Iowa,63940,2021-05-30,Email,Standard,87.4
CUS003165,Michael Bryant,F,36,Married,Employed,60000.0,413,North Michaelborough,North Dakota,16071,2022-04-07,Email,Standard,13.78
CUS003166,Amy Blair,M,39,Divorced,Employed,32000.0,709,Brownstad,Montana,31889,2020-03-21,Phone,Standard,57.32
CUS003167,Jamie Gallegos,F,27,Single,Employed,61000.0,334,Darrenberg,New York,51733,2021-05-03,Phone,Basic,90.24
CUS003168,Sherry Luna,M,40,Single,Self-Employed,36000.0,658,Chrisfort,Georgia,58830,2023-03-06,Email,Standard,71.87
CUS003169,Barry Jennings,F,68,Married,Employed,43000.0,527,New Raymond,South Carolina,71863,2023-01-27,Email,Basic,33.81
CUS003170,Carl Cisneros,F,54,Single,Employed,81000.0,393,Matthewborough,Illinois,31452,2023-09-15,Phone,Premium,53.56
CUS003171,Veronica Wilson,M,41,Married,Employed,72000.0,464,Ryanchester,Minnesota,89324,2023-03-09,Phone,Basic,80.4
CUS003172,Susan Lopez,F,27,Married,Employed,35000.0,317,Lloydville,South Dakota,81544,2020-04-09,Email,Premium,16.19
CUS003173,Jacob Houston,M,20,Married,Retired,42000.0,371,Susanview,Kansas,83742,2021-10-09,Phone,Basic,72.15
CUS003174,Benjamin Willis,M,23,Married,Self-Employed,33000.0,715,Port Joannaside,South Dakota,53595,2020-11-13,Mail,Basic,18.97
CUS003175,Angela Abbott,F,80,Married,Employed,62000.0,645,South Claudiamouth,Iowa,84208,2020-12-07,Email,Basic,88.1
CUS003176,Jennifer Matthews,F,71,Married,Retired,58000.0,432,North Paulborough,New Mexico,86470,2021-03-24,Mail,Premium,60.47
CUS003177,Steven Garcia,M,49,Married,Retired,84000.0,604,Leonardburgh,Missouri,06074,2021-06-26,Email,Standard,66.3
CUS003178,Kristen Castaneda,F,39,Single,Employed,54000.0,661,Flowershaven,Ohio,70223,2020-09-24,Email,Standard,5.39
CUS003179,Alison Curry,M,30,Single,Employed,106000.0,575,Crystalfort,Alaska,53866,2020-09-19,Email,Basic,85.04
CUS003180,Stephanie Martinez,M,22,Single,Unemployed,56000.0,582,Dariusmouth,Kansas,16861,2023-12-31,Phone,Premium,84.46
CUS003181,Candice Wilkinson,M,49,Single,Employed,33000.0,481,West Jenniferstad,Georgia,58697,2024-11-14,Phone,Basic,75.22
CUS003182,Melissa Vaughn,F,61,Married,Retired,41000.0,642,Terrystad,South Carolina,24543,2020-12-11,Mail,Basic,53.37
CUS003183,Peter Norris,M,36,Married,Employed,69000.0,322,Frederickberg,Vermont,39871,2023-11-14,Phone,Standard,84.25
CUS003184,Elizabeth Malone,M,39,Single,Retired,78000.0,456,Port Cynthiaton,North Dakota,80547,2022-02-05,Email,Premium,61.41
CUS003185,Joseph Hensley,M,53,Married,Employed,40000.0,601,Lisachester,Nevada,51192,2024-01-07,Phone,Standard,54.74
CUS003186,Robert Chaney,F,60,Married,Student,113000.0,558,Gonzalezland,Delaware,74451,2024-10-21,Phone,Standard,2.37
CUS003187,Louis Rose,M,74,Married,Employed,61000.0,660,New Stevenbury,New Mexico,42285,2024-12-15,Phone,Premium,96.44
CUS003188,Julie Perez,F,41,Married,Unemployed,71000.0,681,Mercadoborough,Idaho,44600,2020-04-04,Phone,Basic,3.47
CUS003189,Jessica Cox,M,70,Married,Employed,45000.0,746,Lake Stephaniestad,Idaho,51323,2020-09-17,Phone,Standard,33.81
CUS003190,George Knapp,M,82,Married,Unemployed,85000.0,350,North John,Montana,91381,2024-07-06,Phone,Basic,35.68
CUS003191,Julia Richardson,M,20,Married,Self-Employed,57000.0,639,East Kimberly,New Hampshire,83407,2024-12-05,Phone,Premium,32.21
CUS003192,Drew Turner,M,69,Married,Self-Employed,84000.0,351,South Michael,Oregon,31774,2022-07-27,Email,Standard,64.61
CUS003193,Lisa Wilson,F,37,Single,Student,49000.0,515,Caroltown,California,70683,2023-01-15,Phone,Basic,39.13
CUS003194,Scott Moreno,M,27,Married,Student,78000.0,768,Freemanton,North Dakota,96824,2024-08-01,Email,Premium,62.45
CUS003195,Brian Morrow,F,21,Single,Unemployed,74000.0,767,West Austinchester,Nebraska,21538,2022-12-31,Email,Basic,20.14
CUS003196,David Chambers,F,42,Married,Employed,57000.0,545,Justintown,Georgia,18018,2022-12-12,Email,Standard,92.97
CUS003197,Charles Curtis,M,34,Divorced,Student,32000.0,375,West William,Kansas,02656,2020-12-31,Phone,Basic,39.87
CUS003198,Tammy Hardy,M,80,Widowed,Employed,39000.0,529,West Pamela,Hawaii,14628,2021-12-16,Email,Basic,5.36
CUS003199,Wesley Moreno,F,62,Single,Employed,96000.0,388,New Robertchester,Vermont,36821,2024-08-10,Email,Standard,36.11
CUS003200,Barbara Morrison,F,48,Married,Employed,94000.0,816,Keithburgh,New Mexico,65178,2022-06-13,Phone,Basic,59.66
CUS003201,Sherry Garcia,M,35,Married,Unemployed,44000.0,709,Kimberlyburgh,Louisiana,29404,2021-05-22,Phone,Standard,74.91
CUS003202,Margaret Gardner,M,34,Single,Employed,38000.0,624,Lake Mason,Ohio,87745,2023-07-05,Phone,Premium,24.26
CUS003203,Stephanie Phillips,F,33,Married,Self-Employed,78000.0,444,Natalietown,Montana,94814,2024-04-14,Phone,Standard,26.81
CUS003204,Veronica Murphy,F,71,Married,Employed,61000.0,620,Hallmouth,Ohio,53267,2023-07-01,Email,Basic,13.96
CUS003205,Robin Kelly,F,62,Married,Employed,81000.0,367,Lake Davidtown,New Hampshire,17120,2023-01-06,Email,Standard,58.95
CUS003206,Joseph Garcia,F,44,Single,Employed,51000.0,790,Sandyland,Minnesota,38645,2020-08-22,Mail,Standard,64.98
CUS003207,Regina Davis,F,58,Married,Unemployed,71000.0,784,West Jameston,Alabama,15846,2024-11-04,Phone,Basic,19.85
CUS003208,Rebecca Sandoval,F,18,Married,Employed,46000.0,589,Port Cherylstad,Vermont,80602,2021-12-17,Mail,Standard,27.73
CUS003209,Angela Hall,F,57,Single,Self-Employed,53000.0,321,East Angela,North Carolina,86469,2023-04-30,Phone,Standard,24.08
CUS003210,Vanessa Lee,M,73,Married,Self-Employed,100000.0,499,West Brent,Nebraska,71073,2022-10-19,Email,Premium,62.69
CUS003211,James Stokes,M,57,Single,Employed,34000.0,470,Cooperstad,Massachusetts,08328,2020-03-15,Phone,Standard,24.07
CUS003212,Rodney Lewis,F,58,Married,Employed,113000.0,572,South Joseport,Arkansas,51909,2022-05-23,Mail,Standard,13.97
CUS003213,David Barker,F,51,Married,Employed,56000.0,379,Lake Julieburgh,Ohio,67894,2023-12-13,Email,Standard,76.47
CUS003214,Jacob Nunez,M,52,Married,Self-Employed,42000.0,704,Port Reginamouth,Florida,79334,2023-05-29,Phone,Basic,35.3
CUS003215,Mary Stewart,M,73,Single,Employed,135000.0,675,New Amybury,New Hampshire,11479,2024-04-05,Mail,Standard,79.54
CUS003216,Sylvia Smith,F,65,Divorced,Self-Employed,98000.0,758,Cooperstad,Vermont,89787,2022-03-23,Mail,Basic,38.47
CUS003217,John Barber,M,70,Divorced,Employed,50000.0,645,Kennethland,Louisiana,58671,2023-07-30,Mail,Premium,91.19
CUS003218,Haley Fowler,F,36,Single,Retired,48000.0,386,West Lisaborough,Georgia,78009,2022-05-15,Email,Premium,94.52
CUS003219,Dennis Collins,M,71,Married,Self-Employed,35000.0,499,Anntown,Illinois,42718,2020-11-24,Email,Basic,96.14
CUS003220,Thomas Oliver,M,40,Married,Self-Employed,38000.0,320,New Kyliefort,Tennessee,91943,2021-10-07,Mail,Basic,79.72
CUS003221,Timothy Gibson,F,51,Married,Retired,56000.0,840,Port Jeff,Oklahoma,22562,2021-06-19,Email,Standard,19.64
CUS003222,Timothy Johnson,M,43,Single,Employed,148000.0,712,Brandonberg,Connecticut,17749,2024-02-07,Email,Basic,79.91
CUS003223,Jermaine Montgomery,F,80,Widowed,Employed,86000.0,464,Jamiehaven,Michigan,85146,2024-06-04,Email,Basic,90.58
CUS003224,Kathy Johnson,M,62,Single,Self-Employed,76000.0,544,East Frank,Arkansas,93833,2021-11-29,Mail,Basic,34.17
CUS003225,Tammy Howe,F,74,Single,Employed,90000.0,651,Lake Kathleen,Delaware,58468,2020-01-17,Email,Standard,61.77
CUS003226,John Dixon III,M,83,Married,Unemployed,64000.0,584,Zoechester,Rhode Island,25105,2020-04-02,Mail,Standard,55.72
CUS003227,Jesse Drake,M,69,Single,Retired,78000.0,726,Katelynmouth,Massachusetts,52548,2021-02-13,Mail,Standard,51.21
CUS003228,Joseph Foster,M,70,Married,Employed,33000.0,692,South Joebury,Oregon,43001,2023-08-13,Phone,Basic,74.43
CUS003229,Donna Rivera,M,47,Single,Student,46000.0,465,Santiagoville,Vermont,23148,2023-08-10,Email,Standard,83.57
CUS003230,Melissa Finley,M,74,Single,Retired,61000.0,509,New Brandon,Missouri,64062,2023-09-30,Mail,Standard,11.99
CUS003231,Tanya Weber,M,60,Divorced,Student,65000.0,574,North Stevenfurt,North Carolina,56404,2024-10-01,Email,Basic,14.29
CUS003232,Samantha Watkins,F,33,Married,Student,95000.0,788,South Nathanielchester,Louisiana,03058,2024-03-27,Phone,Premium,40.57
CUS003233,Michael Thompson,F,55,Divorced,Self-Employed,64000.0,633,South Robert,Maine,37825,2021-05-17,Mail,Standard,78.84
CUS003234,Angela Mcconnell,F,34,Single,Employed,74000.0,817,Port Anthony,Kentucky,77027,2024-12-01,Phone,Standard,47.26
CUS003235,Brandi Wang,F,83,Single,Employed,54000.0,619,Lisaview,New Mexico,23999,2023-08-07,Phone,Standard,95.77
CUS003236,Miss Lauren Smith DVM,M,63,Married,Self-Employed,83000.0,739,South Tyler,Kansas,64695,2023-12-15,Email,Premium,80.3
CUS003237,Emily Sandoval,M,44,Single,Self-Employed,51000.0,313,South Kevin,Alaska,76600,2021-10-03,Email,Standard,66.83
CUS003238,Thomas Nicholson,M,71,Divorced,Student,48000.0,738,Maynardberg,Kansas,36288,2024-08-08,Email,Standard,17.45
CUS003239,Patrick Ortiz,F,29,Married,Employed,205000.0,488,Jessicafort,Minnesota,88127,2024-09-18,Phone,Standard,38.09
CUS003240,Benjamin Hart,F,82,Single,Employed,34000.0,508,Mcguireport,Alabama,41044,2020-09-07,Email,Basic,8.3
CUS003241,Joshua Martinez,M,78,Married,Unemployed,69000.0,330,Sarahberg,Alabama,47577,2024-03-15,Email,Standard,60.78
CUS003242,Andrea Clayton,F,60,Married,Employed,56000.0,469,Derrickfort,North Carolina,31407,2020-04-28,Phone,Standard,24.05
CUS003243,Elizabeth Davis,M,70,Married,Employed,48000.0,408,Dustinshire,Wisconsin,55077,2022-12-22,Email,Standard,58.86
CUS003244,Brooke Rogers,F,79,Widowed,Employed,34000.0,645,West Brucebury,Louisiana,63542,2024-06-01,Email,Basic,78.0
CUS003245,Andrew Chandler,F,60,Married,Retired,126000.0,619,Jordanville,Mississippi,74722,2021-09-12,Email,Standard,60.57
CUS003246,Lisa Hahn,M,49,Married,Self-Employed,34000.0,642,Arthurbury,Minnesota,58924,2023-04-11,Email,Standard,25.31
CUS003247,Tammy Edwards,F,45,Single,Student,30000.0,542,Joannefort,Virginia,98008,2022-10-30,Email,Standard,49.8
CUS003248,Brittany Smith,F,18,Married,Self-Employed,84000.0,690,Port Brianshire,Virginia,44979,2021-09-24,Email,Basic,39.34
CUS003249,Gabriel Pitts,F,72,Single,Employed,68000.0,709,East Sophiaborough,Kentucky,85375,2021-12-27,Phone,Standard,37.06
CUS003250,Thomas Black,M,68,Divorced,Self-Employed,39000.0,444,Mitchellchester,Arizona,22548,2024-09-30,Mail,Premium,31.31
CUS003251,Danielle Hopkins,M,31,Divorced,Unemployed,33000.0,795,Amyburgh,Indiana,83260,2022-02-22,Phone,Standard,81.32
CUS003252,Eddie Jones,F,18,Divorced,Employed,66000.0,601,New Megan,Ohio,85279,2023-12-05,Phone,Premium,2.69
CUS003253,Erin Hunt,M,79,Married,Employed,38000.0,486,Michaelhaven,Louisiana,94984,2024-10-17,Phone,Basic,70.3
CUS003254,Robert Wright,M,27,Single,Self-Employed,126000.0,602,West Benjamin,North Dakota,97803,2020-09-02,Phone,Basic,41.96
CUS003255,Gail Hess,F,64,Divorced,Unemployed,41000.0,313,East Marcborough,South Dakota,29363,2023-07-07,Mail,Standard,66.24
CUS003256,Michele Flores,M,82,Single,Self-Employed,54000.0,523,Owenton,Rhode Island,66851,2020-03-06,Email,Basic,49.35
CUS003257,Stacy Smith,M,24,Widowed,Employed,38000.0,559,Lake James,Hawaii,79038,2023-06-15,Phone,Basic,16.52
CUS003258,Daniel Eaton,M,31,Married,Retired,219000.0,584,Shelleymouth,Michigan,83994,2020-01-22,Email,Premium,72.72
CUS003259,David Stafford,M,30,Married,Employed,32000.0,640,Deniseland,Nebraska,97979,2020-08-21,Mail,Standard,72.43
CUS003260,Daniel Shaw,F,76,Single,Employed,50000.0,820,South Joanne,Vermont,34255,2022-09-06,Email,Basic,44.28
CUS003261,Timothy Madden,M,65,Married,Employed,70000.0,502,Ronaldfort,Mississippi,19421,2020-07-03,Email,Premium,5.4
CUS003262,Julia Curry,M,80,Married,Employed,39000.0,390,East Jim,Indiana,68216,2021-12-07,Phone,Standard,51.01
CUS003263,Shawn Allen,F,61,Married,Unemployed,143000.0,794,Lake Joshua,Michigan,11678,2020-02-12,Email,Premium,39.39
CUS003264,Matthew Taylor,M,79,Single,Student,123000.0,707,North Julie,Ohio,42675,2023-10-27,Email,Basic,6.37
CUS003265,Stacy Stanley,M,49,Married,Employed,88000.0,764,Cunninghamchester,Nevada,82774,2023-02-27,Email,Standard,88.82
CUS003266,Brian Fisher,F,62,Divorced,Self-Employed,80000.0,328,West Suzanne,Arkansas,52661,2024-08-27,Mail,Standard,57.05
CUS003267,Anthony Moore,F,36,Divorced,Employed,40000.0,558,Bretttown,Missouri,85171,2021-01-23,Email,Standard,57.69
CUS003268,Christopher Diaz,F,18,Married,Employed,32000.0,447,North Jessicabury,Georgia,42229,2020-12-10,Phone,Standard,21.1
CUS003269,David Oneal MD,M,40,Single,Employed,97000.0,316,Lake Kayla,Pennsylvania,26836,2020-03-10,Email,Standard,63.81
CUS003270,Timothy Robbins,F,52,Single,Self-Employed,103000.0,623,New Ericmouth,New York,73456,2024-05-17,Phone,Premium,34.16
CUS003271,Christina Nelson,M,31,Widowed,Employed,124000.0,348,West Diana,Louisiana,54246,2024-08-11,Email,Basic,30.28
CUS003272,Zachary Pena,F,73,Single,Employed,30000.0,554,Tinamouth,Washington,97239,2024-06-09,Phone,Premium,76.54
CUS003273,Nicholas Reid,M,32,Married,Retired,41000.0,803,Port Loriburgh,Iowa,89634,2023-03-12,Email,Basic,77.29
CUS003274,Julie Graham,M,19,Married,Self-Employed,90000.0,400,North Jasmineton,Virginia,58437,2022-05-08,Mail,Basic,21.36
CUS003275,Tiffany Williams,F,32,Widowed,Employed,73000.0,737,North Stephaniebury,West Virginia,91038,2023-09-13,Email,Basic,22.54
CUS003276,Carrie Morrow,F,79,Married,Employed,31000.0,830,Hillburgh,Virginia,38983,2021-06-29,Phone,Standard,52.11
CUS003277,Richard Carson,M,44,Married,Employed,136000.0,479,Davistown,Illinois,09729,2022-10-17,Email,Basic,92.75
CUS003278,Wendy Clark,M,81,Married,Self-Employed,209000.0,612,East Laura,Georgia,47125,2021-05-02,Email,Standard,11.71
CUS003279,Brenda Reynolds,F,32,Married,Employed,69000.0,358,Kristyfort,Mississippi,54318,2022-03-16,Mail,Premium,45.06
CUS003280,Travis Ortiz,F,83,Single,Employed,45000.0,418,Johnfurt,South Dakota,26707,2022-10-08,Mail,Standard,64.84
CUS003281,Elizabeth Dennis,F,30,Married,Self-Employed,37000.0,831,West Ianmouth,Texas,35083,2020-10-03,Email,Premium,17.43
CUS003282,James Daniels,F,48,Married,Employed,33000.0,417,Cortezside,Iowa,46670,2024-03-12,Phone,Basic,60.38
CUS003283,Ernest Carter,M,47,Divorced,Employed,39000.0,422,Pooleview,Mississippi,24160,2024-10-15,Email,Basic,55.69
CUS003284,Jacob Simon,F,54,Widowed,Self-Employed,73000.0,524,Davidfurt,Alabama,09558,2022-02-12,Phone,Premium,71.9
CUS003285,Sandra Crawford,M,35,Married,Employed,35000.0,508,Robertfurt,Wisconsin,69110,2021-07-11,Email,Standard,62.03
CUS003286,Frederick Conner,M,19,Single,Employed,124000.0,677,Port Elizabethport,Nevada,50462,2022-09-28,Email,Standard,94.05
CUS003287,Mason Bass,F,30,Married,Retired,44000.0,795,Gonzalesstad,Texas,42740,2022-02-22,Phone,Standard,57.41
CUS003288,Richard Moon,F,81,Single,Employed,33000.0,455,Rachelburgh,Alaska,59378,2021-04-04,Phone,Basic,74.35
CUS003289,Thomas Guzman,F,58,Married,Retired,155000.0,411,Tannerside,Alabama,27202,2023-11-30,Phone,Premium,24.44
CUS003290,Deborah Johnson,M,45,Married,Employed,189000.0,398,Danielside,Oregon,65677,2023-03-22,Phone,Basic,10.26
CUS003291,Jeffrey Reyes,F,48,Single,Employed,70000.0,622,New Jessicachester,Iowa,94780,2021-07-28,Phone,Standard,89.84
CUS003292,Adam Shepherd,M,82,Married,Employed,108000.0,618,Hernandezmouth,Delaware,71796,2024-05-03,Email,Standard,65.0
CUS003293,Alex Harris,F,60,Married,Employed,59000.0,323,Robinshire,Wisconsin,61655,2023-09-21,Email,Basic,52.62
CUS003294,Roberta Newman,F,48,Single,Employed,35000.0,455,New Brandonmouth,West Virginia,05044,2021-02-13,Email,Basic,38.37
CUS003295,Mr. Jimmy Hubbard,F,24,Single,Employed,84000.0,480,Ayalaberg,Hawaii,49699,2020-03-29,Phone,Premium,83.46
CUS003296,John Lee,M,76,Single,Employed,66000.0,445,West Dustin,Nevada,29678,2021-11-30,Email,Premium,37.69
CUS003297,Elizabeth Underwood MD,F,60,Married,Employed,41000.0,501,North Diamond,Hawaii,00507,2023-05-10,Email,Premium,24.49
CUS003298,Lisa Murphy,M,45,Single,Employed,81000.0,454,Richardtown,Illinois,97678,2024-01-28,Phone,Basic,71.87
CUS003299,Dale Moran,F,73,Single,Employed,82000.0,627,Lake Ronaldfort,South Dakota,08213,2024-02-08,Phone,Standard,34.31
CUS003300,Michelle Blackwell,M,49,Married,Employed,47000.0,820,South Monica,California,13417,2022-02-23,Email,Basic,29.82
CUS003301,Jill Cline,M,32,Married,Unemployed,44000.0,663,Baxterton,New Mexico,58151,2023-04-15,Email,Premium,93.4
CUS003302,Patrick Roberts,F,65,Married,Employed,81000.0,693,Marymouth,Montana,05318,2022-10-23,Mail,Premium,72.29
CUS003303,Michael Schmidt,M,79,Married,Employed,63000.0,565,Lake Victoria,Connecticut,60193,2023-07-07,Mail,Standard,51.56
CUS003304,Michael Ramos,F,32,Married,Unemployed,185000.0,353,New Rachelmouth,Texas,99544,2023-03-31,Email,Premium,12.49
CUS003305,Joshua Becker,F,63,Married,Employed,68000.0,425,South Steven,Colorado,09803,2023-03-07,Email,Standard,78.04
CUS003306,Daniel Lee,M,52,Married,Employed,36000.0,669,East Gloria,Maine,35713,2020-05-29,Mail,Premium,78.24
CUS003307,Victor Peterson,M,49,Married,Employed,86000.0,693,Paulfurt,Nevada,53527,2024-12-07,Mail,Standard,88.14
CUS003308,Kristin Clark,F,64,Single,Employed,117000.0,577,Wonghaven,Iowa,14673,2024-05-13,Mail,Standard,11.31
CUS003309,Melinda Ali,F,56,Single,Employed,37000.0,437,East Adamton,Indiana,67638,2021-04-05,Email,Premium,82.97
CUS003310,Steven Bishop,M,74,Single,Student,64000.0,561,Debrachester,Maine,08788,2022-09-13,Phone,Standard,36.71
CUS003311,Erika Thompson,M,49,Married,Employed,49000.0,580,Luisside,Hawaii,04730,2021-02-19,Email,Basic,59.45
CUS003312,Jeffrey White,M,23,Married,Self-Employed,128000.0,846,South Davidborough,Idaho,51573,2023-10-20,Mail,Standard,73.43
CUS003313,Elizabeth Brady,F,35,Married,Employed,33000.0,708,Reneeside,Ohio,75060,2023-07-20,Phone,Basic,85.2
CUS003314,Willie Bruce,F,59,Married,Employed,81000.0,560,Hunterville,Florida,72180,2022-11-01,Email,Standard,40.07
CUS003315,Angela Williams,M,39,Single,Employed,49000.0,345,Dakotabury,North Carolina,16500,2023-08-16,Email,Basic,86.36
CUS003316,Pamela Wolfe,M,83,Single,Employed,116000.0,368,Torresstad,Michigan,32944,2022-08-01,Email,Premium,16.55
CUS003317,Nicholas Cobb,F,52,Divorced,Employed,46000.0,666,Taylorchester,Wisconsin,14131,2020-12-10,Phone,Standard,8.38
CUS003318,Jennifer Reyes,M,69,Married,Employed,40000.0,393,Port Larry,Arizona,79156,2023-04-02,Phone,Premium,96.53
CUS003319,Jessica Anderson,M,78,Divorced,Employed,65000.0,703,Aaronville,Wisconsin,57262,2024-12-17,Email,Basic,27.23
CUS003320,Nicholas Olsen,F,75,Married,Self-Employed,89000.0,579,West Josephshire,Kentucky,02623,2023-10-27,Phone,Basic,96.68
CUS003321,Betty Rodriguez,M,19,Married,Employed,140000.0,390,New Jennifer,Florida,67227,2022-07-25,Email,Standard,95.85
CUS003322,Alyssa Dodson,F,55,Married,Employed,179000.0,392,Devinchester,Mississippi,70501,2020-03-18,Email,Standard,93.0
